group,model,seed,metric,value
D,efficientnet_b0,7777,macro_auc_ovr,0.9723741346612941
E,resnet18,42,accuracy,0.8691308691308691
E,resnet18,42,balanced_accuracy,0.7074529769275907
E,resnet18,42,macro_precision,0.7502111730257647
E,resnet18,42,macro_recall,0.7074529769275907
E,resnet18,42,macro_f1,0.7268129987829195
E,resnet18,42,macro_auc_ovr,0.9752003353284666
E,resnet18,123,accuracy,0.8691308691308691
E,resnet18,123,balanced_accuracy,0.7318241750911778
E,resnet18,123,macro_precision,0.786118456706692
E,resnet18,123,macro_recall,0.7318241750911778
E,resnet18,123,macro_f1,0.7558541252641264
E,resnet18,123,macro_auc_ovr,0.9765360813635808
E,resnet18,2024,accuracy,0.8741258741258742
E,resnet18,2024,balanced_accuracy,0.7498717627898517
E,resnet18,2024,macro_precision,0.802284266884585
E,resnet18,2024,macro_recall,0.7498717627898517
E,resnet18,2024,macro_f1,0.7731280170023069
E,resnet18,2024,macro_auc_ovr,0.9758098177692888
E,resnet18,3407,accuracy,0.8661338661338661
E,resnet18,3407,balanced_accuracy,0.7236138794623393
E,resnet18,3407,macro_precision,0.7682921545147152
E,resnet18,3407,macro_recall,0.7236138794623393
E,resnet18,3407,macro_f1,0.7422250957098804
E,resnet18,3407,macro_auc_ovr,0.9767718167255751
E,resnet18,7777,accuracy,0.8731268731268731
E,resnet18,7777,balanced_accuracy,0.7589194636623605
E,resnet18,7777,macro_precision,0.7814086423700175
E,resnet18,7777,macro_recall,0.7589194636623605
E,resnet18,7777,macro_f1,0.7659402494818897
E,resnet18,7777,macro_auc_ovr,0.977863080049529
E,resnet50,42,accuracy,0.8911088911088911
E,resnet50,42,balanced_accuracy,0.7995987576703065
E,resnet50,42,macro_precision,0.8208225791600666
E,resnet50,42,macro_recall,0.7995987576703065
E,resnet50,42,macro_f1,0.8090938110912482
E,resnet50,42,macro_auc_ovr,0.9813317921552942
E,resnet50,123,accuracy,0.8771228771228772
E,resnet50,123,balanced_accuracy,0.7211855118019111
E,resnet50,123,macro_precision,0.797008475713076
E,resnet50,123,macro_recall,0.7211855118019111
E,resnet50,123,macro_f1,0.7511275195960909
E,resnet50,123,macro_auc_ovr,0.9791496092395205
E,resnet50,2024,accuracy,0.8931068931068931
E,resnet50,2024,balanced_accuracy,0.780701606654152
E,resnet50,2024,macro_precision,0.8477390987977971
E,resnet50,2024,macro_recall,0.780701606654152
E,resnet50,2024,macro_f1,0.8087173918929871
E,resnet50,2024,macro_auc_ovr,0.9822229852598545
E,resnet50,3407,accuracy,0.8861138861138861
E,resnet50,3407,balanced_accuracy,0.7705534352436442
E,resnet50,3407,macro_precision,0.8218862618282798
E,resnet50,3407,macro_recall,0.7705534352436442
E,resnet50,3407,macro_f1,0.7919485283357727
E,resnet50,3407,macro_auc_ovr,0.9817571465779932
E,resnet50,7777,accuracy,0.8851148851148851
E,resnet50,7777,balanced_accuracy,0.7693714539958373
E,resnet50,7777,macro_precision,0.8219925511900118
E,resnet50,7777,macro_recall,0.7693714539958373
E,resnet50,7777,macro_f1,0.7932511424762716
E,resnet50,7777,macro_auc_ovr,0.9837277597581424
E,efficientnet_b0,42,accuracy,0.8591408591408591
E,efficientnet_b0,42,balanced_accuracy,0.7224959046124794
E,efficientnet_b0,42,macro_precision,0.7672314167468499
E,efficientnet_b0,42,macro_recall,0.7224959046124794
E,efficientnet_b0,42,macro_f1,0.7365899721766666
