"model","metric","group_1","group_2","n","mean_difference","cohen_dz","p_raw","p_wilcoxon","p_holm"
"unet","mIoU","Controlnet","Siamese","5","-0.016245862325032535","-1.0090618827718727","0.08703302952158018","0.1875","0.6092312066510612"
"unet","mIoU","Controlnet","T2I-Adapter","5","0.00956556121508283","0.33030123775136017","0.5011546161900461","0.625","1.0"
"unet","mIoU","Controlnet","baseline","5","0.05492530123392743","1.4089471201297217","0.03449738252494193","0.125","0.34497382524941933"
"unet","mIoU","Controlnet","flow","5","-0.024470355510711618","-1.532052221272785","0.02663868238681024","0.0625","0.32499332634041245"
"unet","mIoU","DFMGAN","Siamese","5","-0.02683846616744996","-1.6000290799266588","0.023213809024315173","0.0625","0.32499332634041245"
"unet","mIoU","DFMGAN","T2I-Adapter","5","-0.0010270426273345957","-0.04534864274080628","0.9241104931420158","1.0","1.0"
"unet","mIoU","DFMGAN","baseline","5","0.04433269739151","1.1785679718407645","0.05786068766906807","0.125","0.5207461890216126"
"unet","mIoU","DFMGAN","flow","5","-0.035062959353129045","-2.043907493378301","0.010258334889028503","0.0625","0.17439169311348454"
"unet","mIoU","Siamese","T2I-Adapter","5","0.025811423540115362","1.588059629843017","0.023777029403325028","0.0625","0.32499332634041245"
"unet","mIoU","Siamese","baseline","5","0.07117116355895996","2.6500212962452694","0.004063955511515137","0.0625","0.07315119920727246"
"unet","mIoU","Siamese","flow","5","-0.008224493185679083","-3.1217451961337788","0.002215241096393688","0.0625","0.04430482192787376"
"unet","mIoU","T2I-Adapter","baseline","5","0.045359740018844595","1.7728732427822786","0.01661820904345588","0.0625","0.2492731356518382"
"unet","mIoU","T2I-Adapter","flow","5","-0.034035916725794445","-2.0136402927833217","0.010800726113752617","0.0625","0.17439169311348454"
"unet","mIoU","baseline","flow","5","-0.07939565674463904","-2.816541328150985","0.0032483499661505807","0.0625","0.061718649356861034"
