group,model,seed,metric,value
Controlnet,efficientnet_b0,123,balanced_accuracy,0.7145770895770897
Controlnet,efficientnet_b0,123,macro_precision,0.7504492651633367
Controlnet,efficientnet_b0,123,macro_recall,0.7145770895770897
Controlnet,efficientnet_b0,123,macro_f1,0.7252644449140069
Controlnet,efficientnet_b0,123,macro_auc_ovr,0.963795926089661
Controlnet,efficientnet_b0,2024,accuracy,0.7933884297520661
Controlnet,efficientnet_b0,2024,balanced_accuracy,0.7166583416583416
Controlnet,efficientnet_b0,2024,macro_precision,0.7572167997633835
Controlnet,efficientnet_b0,2024,macro_recall,0.7166583416583416
Controlnet,efficientnet_b0,2024,macro_f1,0.7273638705428443
Controlnet,efficientnet_b0,2024,macro_auc_ovr,0.9605043636687993
Controlnet,efficientnet_b0,3407,accuracy,0.7933884297520661
Controlnet,efficientnet_b0,3407,balanced_accuracy,0.7242340992340992
Controlnet,efficientnet_b0,3407,macro_precision,0.7751300520208083
Controlnet,efficientnet_b0,3407,macro_recall,0.7242340992340992
Controlnet,efficientnet_b0,3407,macro_f1,0.736526602198244
Controlnet,efficientnet_b0,3407,macro_auc_ovr,0.9572839396927517
Controlnet,efficientnet_b0,7777,accuracy,0.8099173553719008
Controlnet,efficientnet_b0,7777,balanced_accuracy,0.7328921078921079
Controlnet,efficientnet_b0,7777,macro_precision,0.7918908677529367
Controlnet,efficientnet_b0,7777,macro_recall,0.7328921078921079
Controlnet,efficientnet_b0,7777,macro_f1,0.7466519677699803
Controlnet,efficientnet_b0,7777,macro_auc_ovr,0.9611609228606041
DFMGAN,resnet18,42,accuracy,0.8264462809917356
DFMGAN,resnet18,42,balanced_accuracy,0.8111888111888111
DFMGAN,resnet18,42,macro_precision,0.7852634030200709
DFMGAN,resnet18,42,macro_recall,0.8111888111888111
DFMGAN,resnet18,42,macro_f1,0.7891923188435132
DFMGAN,resnet18,42,macro_auc_ovr,0.9764996854871334
DFMGAN,resnet18,123,accuracy,0.8760330578512396
DFMGAN,resnet18,123,balanced_accuracy,0.8281302031302031
DFMGAN,resnet18,123,macro_precision,0.859781451041955
DFMGAN,resnet18,123,macro_recall,0.8281302031302031
DFMGAN,resnet18,123,macro_f1,0.8395883444406137
DFMGAN,resnet18,123,macro_auc_ovr,0.9809462117733432
DFMGAN,resnet18,2024,accuracy,0.8760330578512396
DFMGAN,resnet18,2024,balanced_accuracy,0.8303779553779554
DFMGAN,resnet18,2024,macro_precision,0.8388854531711675
DFMGAN,resnet18,2024,macro_recall,0.8303779553779554
DFMGAN,resnet18,2024,macro_f1,0.8334034187916348
DFMGAN,resnet18,2024,macro_auc_ovr,0.9878280291006123
DFMGAN,resnet18,3407,accuracy,0.8760330578512396
DFMGAN,resnet18,3407,balanced_accuracy,0.8595154845154845
DFMGAN,resnet18,3407,macro_precision,0.8675740925740927
DFMGAN,resnet18,3407,macro_recall,0.8595154845154845
DFMGAN,resnet18,3407,macro_f1,0.8624592074592075
DFMGAN,resnet18,3407,macro_auc_ovr,0.9857515423695838
DFMGAN,resnet18,7777,accuracy,0.8842975206611571
DFMGAN,resnet18,7777,balanced_accuracy,0.8265068265068266
DFMGAN,resnet18,7777,macro_precision,0.8426478283621142
DFMGAN,resnet18,7777,macro_recall,0.8265068265068266
DFMGAN,resnet18,7777,macro_f1,0.8312725090036014
DFMGAN,resnet18,7777,macro_auc_ovr,0.9827424101626377
DFMGAN,resnet50,42,accuracy,0.9008264462809917
DFMGAN,resnet50,42,balanced_accuracy,0.8434482184482184
DFMGAN,resnet50,42,macro_precision,0.8526834276834278
DFMGAN,resnet50,42,macro_recall,0.8434482184482184
DFMGAN,resnet50,42,macro_f1,0.8469153447045162
