model,metric,group,n,mean,std,ci95_low,ci95_high
resnet18,macro_recall,baseline,5,0.8155427905427904,0.01972914125541398,0.7910458261304663,0.8400397549551146
resnet18,macro_recall,flow,5,0.8293706293706293,0.023703686867089756,0.7999386147630686,0.8588026439781901
resnet50,accuracy,ArSDM,5,0.8892561983471075,0.009422937397513544,0.877556076223287,0.9009563204709279
resnet50,accuracy,Controlnet,5,0.9024793388429753,0.014783920512395311,0.8841226769904278,0.9208360006955227
resnet50,accuracy,DFMGAN,5,0.8925619834710744,0.016528925619834697,0.8720386115999378,0.913085355342211
resnet50,accuracy,Derm-T2IM,5,0.8727272727272727,0.017137554837460954,0.8514481878683546,0.8940063575861907
resnet50,accuracy,DreamBooth,5,0.8743801652892561,0.006914545673835352,0.8657946228621192,0.882965707716393
resnet50,accuracy,LesionGen,5,0.8611570247933884,0.0090532654133085,0.8499159110635,0.8723981385232769
resnet50,accuracy,Siamese,5,0.8892561983471076,0.012533678419919925,0.8736935810880295,0.9048188156061856
resnet50,accuracy,T2I-Adapter,5,0.8925619834710744,0.016528925619834697,0.8720386115999378,0.913085355342211
resnet50,accuracy,baseline,5,0.866115702479339,0.0069145456738353124,0.8575301600522021,0.8747012449064759
resnet50,accuracy,flow,5,0.8975206611570249,0.018106530826617076,0.8750384336972478,0.920002888616802
resnet50,balanced_accuracy,ArSDM,5,0.8505078255078257,0.013984452959837412,0.8331438337330215,0.8678718172826299
resnet50,balanced_accuracy,Controlnet,5,0.8540542790542789,0.012644472267601169,0.8383540930633125,0.8697544650452452
resnet50,balanced_accuracy,DFMGAN,5,0.8478188478188479,0.022601266875469716,0.8197556684257818,0.8758820272119139
resnet50,balanced_accuracy,Derm-T2IM,5,0.8317099567099566,0.023550652527125765,0.802467959332818,0.8609519540870952
resnet50,balanced_accuracy,DreamBooth,5,0.8448051948051948,0.015154676723862726,0.8259881783127578,0.8636222112976317
resnet50,balanced_accuracy,LesionGen,5,0.8015651015651015,0.01276129688757363,0.7857198586494115,0.8174103444807915
resnet50,balanced_accuracy,Siamese,5,0.8596819846819846,0.022569928979827198,0.8316577164257174,0.8877062529382519
resnet50,balanced_accuracy,T2I-Adapter,5,0.8596819846819848,0.018853364054091958,0.8362724412909898,0.8830915280729797
resnet50,balanced_accuracy,baseline,5,0.8068764568764569,0.014354714110586747,0.7890527251608338,0.82470018859208
resnet50,balanced_accuracy,flow,5,0.8693889443889443,0.01619215189266245,0.8492837323303783,0.8894941564475103
resnet50,macro_auc_ovr,ArSDM,5,0.973300910549135,0.004093504697972125,0.968218153139185,0.978383667959085
resnet50,macro_auc_ovr,Controlnet,5,0.9840290862808152,0.004114555127653211,0.9789201913101835,0.9891379812514469
resnet50,macro_auc_ovr,DFMGAN,5,0.9755280804650118,0.006782950618674939,0.9671059348802092,0.9839502260498144
resnet50,macro_auc_ovr,Derm-T2IM,5,0.982625269123881,0.003908828530142639,0.9777718174628511,0.987478720784911
resnet50,macro_auc_ovr,DreamBooth,5,0.9857914286105401,0.0023128157868358874,0.9829196885135487,0.9886631687075316
resnet50,macro_auc_ovr,LesionGen,5,0.9834046238494889,0.004238364336564225,0.9781419994415063,0.9886672482574715
resnet50,macro_auc_ovr,Siamese,5,0.9831778411017449,0.002650062343643398,0.9798873540966474,0.9864683281068424
resnet50,macro_auc_ovr,T2I-Adapter,5,0.9768568290294535,0.005557872085097124,0.9699558193547667,0.9837578387041402
resnet50,macro_auc_ovr,baseline,5,0.9738284478303061,0.006888746781569327,0.9652749389588894,0.9823819567017228
resnet50,macro_auc_ovr,flow,5,0.9829993539333877,0.00534314535600313,0.9763649627076689,0.9896337451591064
resnet50,macro_f1,ArSDM,5,0.8605752773614661,0.011593083300043388,0.8461805631996249,0.8749699915233073
resnet50,macro_f1,Controlnet,5,0.8676303188810877,0.012435366691644526,0.8521897717556104,0.8830708660065649
resnet50,macro_f1,DFMGAN,5,0.853133861042674,0.019744636547806785,0.828617656683644,0.877650065401704
