"model","metric","group","n","mean","std","ci95_low","ci95_high"
"resnet18","balanced_accuracy","T2I-Adapter","5","0.6799023199023198","0.003769909239944251","0.6752213593225852","0.6845832804820543"
"resnet18","balanced_accuracy","baseline","5","0.6957020757020758","0.017540267956011796","0.6739229564622488","0.7174811949419028"
"resnet18","balanced_accuracy","flow","5","0.7083028083028083","0.01048355943036183","0.6952857499850985","0.7213198666205182"
"resnet18","macro_auc_ovr","ArSDM","5","0.8901322751322752","0.013929539227811436","0.8728364677615347","0.9074280825030158"
"resnet18","macro_auc_ovr","Controlnet","5","0.889861687695021","0.019062397660441783","0.8661925948006068","0.9135307805894353"
"resnet18","macro_auc_ovr","DFMGAN","5","0.8779077239632794","0.008670446877633025","0.8671419422269843","0.8886735056995746"
"resnet18","macro_auc_ovr","Derm-T2IM","5","0.8877833627278072","0.014738884016085304","0.8694826210713331","0.9060841043842813"
"resnet18","macro_auc_ovr","DreamBooth","5","0.8440650522317188","0.04235749223237604","0.7914712790725817","0.8966588253908558"
"resnet18","macro_auc_ovr","LesionGen","5","0.8780851761407318","0.015112848127051118","0.8593200967110511","0.8968502555704124"
"resnet18","macro_auc_ovr","Siamese","5","0.8699277348166238","0.003989660055998221","0.8649739175600192","0.8748815520732284"
