"group","model","seed","metric","value"
"DFMGAN","efficientnet_b0","3407","accuracy","0.7"
"DFMGAN","efficientnet_b0","3407","balanced_accuracy","0.5954822954822955"
"DFMGAN","efficientnet_b0","3407","macro_auc_ovr","0.841139375028264"
"DFMGAN","efficientnet_b0","3407","macro_f1","0.6106707302359476"
"DFMGAN","efficientnet_b0","3407","macro_precision","0.7396725566536887"
"DFMGAN","efficientnet_b0","3407","macro_recall","0.5954822954822955"
"DFMGAN","efficientnet_b0","7777","accuracy","0.72"
"DFMGAN","efficientnet_b0","7777","balanced_accuracy","0.621978021978022"
"DFMGAN","efficientnet_b0","7777","macro_auc_ovr","0.842088816533261"
"DFMGAN","efficientnet_b0","7777","macro_f1","0.6432711474571939"
"DFMGAN","efficientnet_b0","7777","macro_precision","0.7342657342657342"
"DFMGAN","efficientnet_b0","7777","macro_recall","0.621978021978022"
"DFMGAN","resnet18","42","accuracy","0.7266666666666667"
"DFMGAN","resnet18","42","balanced_accuracy","0.6545787545787546"
"DFMGAN","resnet18","42","macro_auc_ovr","0.8674040157373492"
"DFMGAN","resnet18","42","macro_f1","0.6582431892438239"
"DFMGAN","resnet18","42","macro_precision","0.6757080610021786"
"DFMGAN","resnet18","42","macro_recall","0.6545787545787546"
"DFMGAN","resnet18","123","accuracy","0.7666666666666667"
"DFMGAN","resnet18","123","balanced_accuracy","0.6943833943833945"
"DFMGAN","resnet18","123","macro_auc_ovr","0.888160132049021"
"DFMGAN","resnet18","123","macro_f1","0.7097258535541183"
"DFMGAN","resnet18","123","macro_precision","0.7730769230769231"
"DFMGAN","resnet18","123","macro_recall","0.6943833943833945"
"DFMGAN","resnet18","2024","accuracy","0.7333333333333333"
"DFMGAN","resnet18","2024","balanced_accuracy","0.662026862026862"
"DFMGAN","resnet18","2024","macro_auc_ovr","0.8705768100212544"
"DFMGAN","resnet18","2024","macro_f1","0.6754123210837228"
"DFMGAN","resnet18","2024","macro_precision","0.7096105648737229"
"DFMGAN","resnet18","2024","macro_recall","0.662026862026862"
"DFMGAN","resnet18","3407","accuracy","0.76"
"DFMGAN","resnet18","3407","balanced_accuracy","0.6769230769230768"
"DFMGAN","resnet18","3407","macro_auc_ovr","0.88287771898883"
"DFMGAN","resnet18","3407","macro_f1","0.6792929292929294"
"DFMGAN","resnet18","3407","macro_precision","0.7271681619507707"
