"model","metric","group_1","group_2","n","mean_difference","cohen_dz","p_raw","p_wilcoxon","p_holm"
"resnet50","balanced_accuracy","Derm-T2IM","baseline","5","-0.04534798534798534","-1.443402060287117","0.03205009159437807","0.0625","1.0"
"resnet50","balanced_accuracy","Derm-T2IM","flow","5","-0.03330891330891328","-1.1172570789435274","0.06689062925305445","0.0625","1.0"
"resnet50","balanced_accuracy","DreamBooth","LesionGen","5","-0.06764346764346758","-2.5017470138798603","0.005011309405981205","0.0625","0.2104749950512106"
"resnet50","balanced_accuracy","DreamBooth","Siamese","5","-0.05008547008547006","-1.3852599215790418","0.03630779339242517","0.0625","1.0"
"resnet50","balanced_accuracy","DreamBooth","T2I-Adapter","5","-0.054578754578754565","-2.152786110460039","0.00856172555080102","0.0625","0.3510307475828418"
"resnet50","balanced_accuracy","DreamBooth","baseline","5","-0.09032967032967029","-3.3451765785302197","0.0017079769212448687","0.0625","0.07344300761352936"
"resnet50","balanced_accuracy","DreamBooth","flow","5","-0.07829059829059823","-4.555694199218603","0.0005231124457246179","0.0625","0.023016947611883186"
"resnet50","balanced_accuracy","LesionGen","Siamese","5","0.01755799755799752","1.0214598581896184","0.0844083940727158","0.0625","1.0"
"resnet50","balanced_accuracy","LesionGen","T2I-Adapter","5","0.013064713064713018","1.206327982145992","0.05423848249543849","0.0625","1.0"
"resnet50","balanced_accuracy","LesionGen","baseline","5","-0.022686202686202715","-1.0584669652566698","0.0770888989035487","0.125","1.0"
"resnet50","balanced_accuracy","LesionGen","flow","5","-0.010647130647130654","-0.39681194275966686","0.4250488879806489","0.3125","1.0"
"resnet50","balanced_accuracy","Siamese","T2I-Adapter","5","-0.004493284493284499","-0.2915616431055927","0.5499970618275829","0.8125","1.0"
"resnet50","balanced_accuracy","Siamese","baseline","5","-0.04024420024420024","-1.222424620817738","0.052258196599388","0.0625","1.0"
"resnet50","balanced_accuracy","Siamese","flow","5","-0.02820512820512817","-1.011078902533033","0.08659985886271725","0.125","1.0"
"resnet50","balanced_accuracy","T2I-Adapter","baseline","5","-0.035750915750915734","-1.2764539222150222","0.046197519750416104","0.125","1.0"
"resnet50","balanced_accuracy","T2I-Adapter","flow","5","-0.02371184371184367","-1.2419230744881307","0.049970371617294715","0.125","1.0"
"resnet50","balanced_accuracy","baseline","flow","5","0.012039072039072063","0.34535679486036014","0.48306425751790744","0.4375","1.0"
"resnet50","macro_auc_ovr","ArSDM","Controlnet","5","-0.010779021390132471","-0.789261874777601","0.15235331575878","0.1875","1.0"
"resnet50","macro_auc_ovr","ArSDM","DFMGAN","5","-0.0157960701849591","-1.2860566763438013","0.04520785823249126","0.125","0.9041571646498252"
"resnet50","macro_auc_ovr","ArSDM","Derm-T2IM","5","0.002326595215484062","0.4151038609728473","0.40584269278438145","0.4375","1.0"
"resnet50","macro_auc_ovr","ArSDM","DreamBooth","5","0.021449283227060988","1.5982401854249266","0.023296966843000366","0.0625","0.5824241710750091"
"resnet50","macro_auc_ovr","ArSDM","LesionGen","5","-0.002527495138606306","-0.4588447543866728","0.3628797385963658","0.3125","1.0"
"resnet50","macro_auc_ovr","ArSDM","Siamese","5","0.00759598426265089","1.7950743315044042","0.015944782154618087","0.0625","0.49031368392482105"
"resnet50","macro_auc_ovr","ArSDM","T2I-Adapter","5","-0.026048749604305234","-2.3665485507580257","0.006121176168092586","0.0625","0.23260469438751827"
"resnet50","macro_auc_ovr","ArSDM","baseline","5","-0.020106362773029508","-1.7961695010763155","0.015912419944885313","0.0625","0.49031368392482105"
