model,metric,group_1,group_2,n,mean_difference,cohen_dz,p_raw,p_wilcoxon,p_holm
unet,mDice,E,H,5,-0.0019073712123143017,-0.5716163660128772,0.2703196980490991,0.4375,1.0
unet,mDice,E,I,5,-0.003622726972524726,-1.4551904752966522,0.0312601823227393,0.0625,0.5504100589479979
unet,mDice,F,G,5,-0.0016069502501816712,-0.47250889148222625,0.3502987675777862,0.3125,1.0
unet,mDice,F,H,5,-0.008043853017119162,-1.0472019315749694,0.0792382843449397,0.125,0.9807286284134338
unet,mDice,F,I,5,-0.009759208777329586,-1.6606503225078906,0.02059410389653656,0.0625,0.39128797403419463
unet,mDice,G,H,5,-0.006436902766937491,-1.067348788770793,0.07544066372411029,0.125,0.9807286284134338
unet,mDice,G,I,5,-0.008152258527147915,-1.9790824660106305,0.011463122211586007,0.0625,0.25218868865489213
unet,mDice,H,I,5,-0.0017153557602104241,-0.52637024863398,0.30445077189814335,0.3125,1.0
unet,mIoU,A,B,5,-0.07141052095087375,-3.21592926963386,0.001981395996171877,0.0625,0.05151629590046881
unet,mIoU,A,C,5,-0.05996839742917757,-3.7092006886059457,0.0011538023840718052,0.0625,0.03201295875219715
unet,mIoU,A,D,5,-0.04759735422772724,-4.122821896300792,0.0007693277051984683,0.0625,0.02307983115595405
unet,mIoU,A,E,5,-0.07742659296546425,-6.603019572008441,0.0001224827907310494,0.0625,0.004164414884855679
unet,mIoU,A,F,5,-0.0676380668724929,-3.989566089536161,0.000872923619596801,0.0625,0.02531478496830723
unet,mIoU,A,G,5,-0.07013399385429406,-4.463808750925082,0.0005660732869239834,0.0625,0.017773993306832832
unet,mIoU,A,H,5,-0.08002530450706598,-11.16579735594319,1.5276432533035112e-05,0.0625,0.000549951571189264
unet,mIoU,A,I,5,-0.08299972227403336,-7.513542990719838,7.35603589233064e-05,0.0625,0.002574612562315724
unet,mIoU,B,C,5,0.01144212352169618,1.1241064646582881,0.0658056784117635,0.0625,0.9212794977646891
unet,mIoU,B,D,5,0.023813166723146505,1.5363556522530373,0.026404793686458473,0.0625,0.501691080042711
